Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,timelimit,reset,
1,1644936707049,15/02/2022 14:51:47,1644936712248,1,15/02/2022 15:51:52,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1644936712290,15/02/2022 14:51:52,1644936717488,1,15/02/2022 15:51:57,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5111.9000000003725,,,,,0,1,0,,,,,,instructions,,,
3,1644936719276,15/02/2022 14:51:59,1644936724468,1,15/02/2022 15:52:04,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,1,1,Screen 1,Zone1,timelimit_screen,6995.214999999999,,,,,0,1,0,,,1,,1,demonstration,7000,250,
4,1644936719654,15/02/2022 14:51:59,1644936724864,1,15/02/2022 15:52:04,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,1,2,Screen 2,advancementZone,response_keyboard_single,368,,,spacebar,1,0,1,0,,,,,1,demonstration,7000,250,
5,1644936720733,15/02/2022 14:52:00,1644936725861,1,15/02/2022 15:52:05,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,1,3,Screen 3,advancementZone,timelimit_screen,1001.7620000000006,,,,,0,1,0,,,1,,1,demonstration,7000,250,
6,1644936720885,15/02/2022 14:52:00,1644936726109,1,15/02/2022 15:52:06,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,31,1,5,end,Zone1,timelimit_screen,250.3259999999991,,,,,0,1,0,,,1,,1,demonstration,7000,250,
7,1644936721901,15/02/2022 14:52:01,1644936727114,1,15/02/2022 15:52:07,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,23,2,1,Screen 1,Zone1,timelimit_screen,1001.7970000000005,,,,,0,1,0,,,1,,1,demonstration,1000,250,
8,1644936722423,15/02/2022 14:52:02,1644936727643,1,15/02/2022 15:52:07,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,23,2,2,Screen 2,advancementZone,response_keyboard_single,490.8999999985099,,,spacebar,1,0,1,0,,,,,1,demonstration,1000,250,
9,1644936723420,15/02/2022 14:52:03,1644936728632,1,15/02/2022 15:52:08,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,23,2,3,Screen 3,advancementZone,timelimit_screen,1001.6410000000014,,,,,0,1,0,,,1,,1,demonstration,1000,250,
10,1644936723670,15/02/2022 14:52:03,1644936728883,1,15/02/2022 15:52:08,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,23,2,5,end,Zone1,timelimit_screen,250.79399999999805,,,,,0,1,0,,,1,,1,demonstration,1000,250,
11,1644936733669,15/02/2022 14:52:13,1644936738884,1,15/02/2022 15:52:18,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,40,3,1,Screen 1,Zone1,timelimit_screen,9999.365000000002,,,,,0,1,0,,,1,,1,demonstration,10000,250,
12,1644936734042,15/02/2022 14:52:14,1644936739260,1,15/02/2022 15:52:19,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,40,3,2,Screen 2,advancementZone,response_keyboard_single,344.90000000037253,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
13,1644936735029,15/02/2022 14:52:15,1644936740250,1,15/02/2022 15:52:20,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,40,3,3,Screen 3,advancementZone,timelimit_screen,1001.7690000000002,,,,,0,1,0,,,1,,1,demonstration,10000,250,
14,1644936735281,15/02/2022 14:52:15,1644936740501,1,15/02/2022 15:52:20,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,40,3,5,end,Zone1,timelimit_screen,250.3149999999987,,,,,0,1,0,,,1,,1,demonstration,10000,250,
15,1644936740282,15/02/2022 14:52:20,1644936745510,1,15/02/2022 15:52:25,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,36,4,1,Screen 1,Zone1,timelimit_screen,5008.207000000002,,,,,0,1,0,,,1,,1,demonstration,5000,250,
16,1644936740706,15/02/2022 14:52:20,1644936745931,1,15/02/2022 15:52:25,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,36,4,2,Screen 2,advancementZone,response_keyboard_single,384.30000000074506,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
17,1644936741708,15/02/2022 14:52:21,1644936746929,1,15/02/2022 15:52:26,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,36,4,3,Screen 3,advancementZone,timelimit_screen,1001.5480000000025,,,,,0,1,0,,,1,,1,demonstration,5000,250,
18,1644936741957,15/02/2022 14:52:21,1644936747179,1,15/02/2022 15:52:27,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,36,4,5,end,Zone1,timelimit_screen,250.52100000000064,,,,,0,1,0,,,1,,1,demonstration,5000,250,
19,1644936751968,15/02/2022 14:52:31,1644936757180,1,15/02/2022 15:52:37,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,5,1,Screen 1,Zone1,timelimit_screen,9999.674999999996,,,,,0,1,0,,,1,,1,demonstration,10000,250,
20,1644936752311,15/02/2022 14:52:32,1644936757532,1,15/02/2022 15:52:37,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,5,2,Screen 2,advancementZone,response_keyboard_single,314.2999999988824,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
21,1644936753315,15/02/2022 14:52:33,1644936758531,1,15/02/2022 15:52:38,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,5,3,Screen 3,advancementZone,timelimit_screen,1001.612000000001,,,,,0,1,0,,,1,,1,demonstration,10000,250,
22,1644936753565,15/02/2022 14:52:33,1644936758782,1,15/02/2022 15:52:38,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,5,5,end,Zone1,timelimit_screen,250.3000000000029,,,,,0,1,0,,,1,,1,demonstration,10000,250,
23,1644936759557,15/02/2022 14:52:39,1644936764776,1,15/02/2022 15:52:44,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,Zone1,timelimit_screen,5993.292999999998,,,,,0,1,0,,,1,,1,demonstration,6000,250,
24,1644936759994,15/02/2022 14:52:39,1644936765198,1,15/02/2022 15:52:45,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,advancementZone,response_keyboard_single,388.90000000037253,,,spacebar,1,0,1,0,,,,,1,demonstration,6000,250,
25,1644936760998,15/02/2022 14:52:40,1644936766194,1,15/02/2022 15:52:46,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,7,6,3,Screen 3,advancementZone,timelimit_screen,1001.6390000000029,,,,,0,1,0,,,1,,1,demonstration,6000,250,
26,1644936761232,15/02/2022 14:52:41,1644936766443,1,15/02/2022 15:52:46,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,7,6,5,end,Zone1,timelimit_screen,250.61000000000058,,,,,0,1,0,,,1,,1,demonstration,6000,250,
27,1644936767671,15/02/2022 14:52:47,1644936771454,1,15/02/2022 15:52:51,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,16,7,1,Screen 1,Zone1,timelimit_screen,5008.195,,,,,0,1,0,,,1,,1,demonstration,5000,250,
28,1644936767806,15/02/2022 14:52:47,1644936771821,1,15/02/2022 15:52:51,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,16,7,2,Screen 2,advancementZone,response_keyboard_single,330.69999999925494,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
29,1644936767806,15/02/2022 14:52:47,1644936772823,1,15/02/2022 15:52:52,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,16,7,3,Screen 3,advancementZone,timelimit_screen,1001.8099999999977,,,,,0,1,0,,,1,,1,demonstration,5000,250,
30,1644936767937,15/02/2022 14:52:47,1644936773072,1,15/02/2022 15:52:53,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,16,7,5,end,Zone1,timelimit_screen,250.27999999999884,,,,,0,1,0,,,1,,1,demonstration,5000,250,
31,1644936775855,15/02/2022 14:52:55,1644936781069,1,15/02/2022 15:53:01,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,38,8,1,Screen 1,Zone1,timelimit_screen,7996.735000000001,,,,,0,1,0,,,1,,1,demonstration,8000,250,
32,1644936776286,15/02/2022 14:52:56,1644936781514,1,15/02/2022 15:53:01,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,38,8,2,Screen 2,advancementZone,response_keyboard_single,398.40000000037253,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
33,1644936777289,15/02/2022 14:52:57,1644936782506,1,15/02/2022 15:53:02,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,38,8,3,Screen 3,advancementZone,timelimit_screen,1001.7880000000005,,,,,0,1,0,,,1,,1,demonstration,8000,250,
34,1644936777528,15/02/2022 14:52:57,1644936782755,1,15/02/2022 15:53:02,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,38,8,5,end,Zone1,timelimit_screen,250.39400000000023,,,,,0,1,0,,,1,,1,demonstration,8000,250,
35,1644936781551,15/02/2022 14:53:01,1644936786762,1,15/02/2022 15:53:06,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,9,1,Screen 1,Zone1,timelimit_screen,4006.6050000000105,,,,,0,1,0,,,1,,1,demonstration,4000,250,
36,1644936781957,15/02/2022 14:53:01,1644936787183,1,15/02/2022 15:53:07,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,9,2,Screen 2,advancementZone,response_keyboard_single,386.5,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
37,1644936782963,15/02/2022 14:53:02,1644936788181,1,15/02/2022 15:53:08,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,9,3,Screen 3,advancementZone,timelimit_screen,1001.6420000000071,,,,,0,1,0,,,1,,1,demonstration,4000,250,
38,1644936783212,15/02/2022 14:53:03,1644936788434,1,15/02/2022 15:53:08,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,9,5,end,Zone1,timelimit_screen,250.4429999999993,,,,,0,1,0,,,1,,1,demonstration,4000,250,
39,1644936788234,15/02/2022 14:53:08,1644936793440,1,15/02/2022 15:53:13,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,10,1,Screen 1,Zone1,timelimit_screen,5008.297999999995,,,,,0,1,0,,,1,,1,demonstration,5000,250,
40,1644936788614,15/02/2022 14:53:08,1644936793835,1,15/02/2022 15:53:13,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,10,2,Screen 2,advancementZone,response_keyboard_single,364.2999999988824,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
41,1644936789610,15/02/2022 14:53:09,1644936794825,1,15/02/2022 15:53:14,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,10,3,Screen 3,advancementZone,timelimit_screen,1001.6370000000024,,,,,0,1,0,,,1,,1,demonstration,5000,250,
42,1644936789863,15/02/2022 14:53:09,1644936795076,1,15/02/2022 15:53:15,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,10,5,end,Zone1,timelimit_screen,250.44499999999243,,,,,0,1,0,,,1,,1,demonstration,5000,250,
43,1644936792879,15/02/2022 14:53:12,1644936798082,1,15/02/2022 15:53:18,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,25,11,1,Screen 1,Zone1,timelimit_screen,3005.066000000006,,,,,0,1,0,,,1,,1,demonstration,3000,250,
44,1644936793259,15/02/2022 14:53:13,1644936798476,1,15/02/2022 15:53:18,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,25,11,2,Screen 2,advancementZone,response_keyboard_single,352.80000000074506,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
45,1644936794238,15/02/2022 14:53:14,1644936799466,1,15/02/2022 15:53:19,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,25,11,3,Screen 3,advancementZone,timelimit_screen,1001.6389999999956,,,,,0,1,0,,,1,,1,demonstration,3000,250,
46,1644936794505,15/02/2022 14:53:14,1644936799717,1,15/02/2022 15:53:19,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,25,11,5,end,Zone1,timelimit_screen,250.44700000000012,,,,,0,1,0,,,1,,1,demonstration,3000,250,
47,1644936798512,15/02/2022 14:53:18,1644936803724,1,15/02/2022 15:53:23,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,12,1,Screen 1,Zone1,timelimit_screen,4006.6699999999983,,,,,0,1,0,,,1,,1,demonstration,4000,250,
48,1644936798904,15/02/2022 14:53:18,1644936804126,1,15/02/2022 15:53:24,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,12,2,Screen 2,advancementZone,response_keyboard_single,369.5,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
49,1644936799909,15/02/2022 14:53:19,1644936805126,1,15/02/2022 15:53:25,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,12,3,Screen 3,advancementZone,timelimit_screen,1001.4829999999929,,,,,0,1,0,,,1,,1,demonstration,4000,250,
50,1644936800155,15/02/2022 14:53:20,1644936805377,1,15/02/2022 15:53:25,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,12,5,end,Zone1,timelimit_screen,250.4600000000064,,,,,0,1,0,,,1,,1,demonstration,4000,250,
51,1644936801170,15/02/2022 14:53:21,1644936806378,1,15/02/2022 15:53:26,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,13,1,Screen 1,Zone1,timelimit_screen,1001.7749999999942,,,,,0,1,0,,,1,,1,demonstration,1000,250,
52,1644936801620,15/02/2022 14:53:21,1644936806830,1,15/02/2022 15:53:26,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,13,2,Screen 2,advancementZone,response_keyboard_single,416.40000000037253,,,spacebar,1,0,1,0,,,,,1,demonstration,1000,250,
53,1644936802607,15/02/2022 14:53:22,1644936807832,1,15/02/2022 15:53:27,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,13,3,Screen 3,advancementZone,timelimit_screen,1001.6410000000033,,,,,0,1,0,,,1,,1,demonstration,1000,250,
54,1644936802865,15/02/2022 14:53:22,1644936808080,1,15/02/2022 15:53:28,73265,15,task-3l6b,,19462926,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,PVT-1,10,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,33,13,5,end,Zone1,timelimit_screen,250.55100000000675,,,,,0,1,0,,,1,,1,demonstration,1000,250,
