Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,accuracy_pic_trial,accuracy,trial_dur,match,accuracy_color_trial,prop_correct,minutes,,accuracy_percentage,phase,correct_resp,correct_response
57,1644925438382,15/02/2022 11:43:58,1644925438358,1,15/02/2022 12:43:58,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,,,image-keyboard-response,56,156278,0.0-2.3-2.24,,,1,2880,,1,0.7890909090909092,1.8139666666666667,,,test,,
58,1644925441320,15/02/2022 11:44:01,1644925441290,1,15/02/2022 12:44:01,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,776,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,57,159210,0.0-2.3-0.25,,1,1,2910,,,0.7875,,,,test,,f
59,1644925444279,15/02/2022 11:44:04,1644925444250,1,15/02/2022 12:44:04,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,727,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,58,162169,0.0-2.3-2.25,,,1,2940,1,1,0.7964912280701756,1.9121666666666666,,,test,, 
60,1644925447282,15/02/2022 11:44:07,1644925447242,1,15/02/2022 12:44:07,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,647,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,59,165162,0.0-2.3-0.26,,,,2970,,,0.7827586206896553,,,,test,,f
61,1644925447383,15/02/2022 11:44:07,1644925447348,1,15/02/2022 12:44:07,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,60,165269,0.0-2.3-1.26-0.26,,,,,,,,,,,,,
62,1644925450407,15/02/2022 11:44:10,1644925450366,1,15/02/2022 12:44:10,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,760,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,61,168285,0.0-2.3-2.26,,,1,3000,1,1,0.7783333333333334,2.0141,,,test,, 
63,1644925453438,15/02/2022 11:44:13,1644925453406,1,15/02/2022 12:44:13,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1089,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,62,171326,0.0-2.3-0.27,,1,1,3030,,,0.7770491803278688,,,,test,,f
64,1644925456507,15/02/2022 11:44:16,1644925456481,1,15/02/2022 12:44:16,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,580,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,63,174401,0.0-2.3-2.27,,,1,3060,1,1,0.785483870967742,2.116016666666667,,,test,, 
65,1644925459616,15/02/2022 11:44:19,1644925459581,1,15/02/2022 12:44:19,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,956,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,64,177501,0.0-2.3-0.28,,1,1,3090,,,0.7841269841269841,,,,test,,j
66,1644925462743,15/02/2022 11:44:22,1644925462717,1,15/02/2022 12:44:22,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,715,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,65,180636,0.0-2.3-2.28,,,1,3120,1,1,0.7921875,2.21995,,,test,, 
67,1644925465931,15/02/2022 11:44:25,1644925465890,1,15/02/2022 12:44:25,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,915,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,66,183810,0.0-2.3-0.29,,1,1,3150,,,0.7907692307692308,,,,test,,j
68,1644925469116,15/02/2022 11:44:29,1644925469088,1,15/02/2022 12:44:29,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,715,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,67,187008,0.0-2.3-2.29,,,1,3180,1,1,0.7984848484848485,2.3261333333333334,,,test,, 
69,1644925472354,15/02/2022 11:44:32,1644925472317,1,15/02/2022 12:44:32,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1088,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,68,190237,0.0-2.3-0.30,,1,1,3210,,,0.7970149253731343,,,,test,,f
70,1644925475611,15/02/2022 11:44:35,1644925475574,1,15/02/2022 12:44:35,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,69,193494,0.0-2.3-2.30,,,,3240,1,,0.7852941176470588,2.4342333333333332,,,test,, 
71,1644925475713,15/02/2022 11:44:35,1644925475682,1,15/02/2022 12:44:35,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,70,193603,0.0-2.3-3.30-0.30,,,,,,,,,,,,,
72,1644925478994,15/02/2022 11:44:38,1644925478965,1,15/02/2022 12:44:38,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1206,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,71,196884,0.0-2.3-0.31,,1,1,3270,,,0.7728571428571428,,,,test,,f
73,1644925482322,15/02/2022 11:44:42,1644925482281,1,15/02/2022 12:44:42,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1069,/task/320432/9/asset/purple.png,,, ,image-keyboard-response,72,200200,0.0-2.3-2.31,,,1,3300,1,1,0.7802816901408451,2.5460166666666666,,,test,, 
74,1644925485670,15/02/2022 11:44:45,1644925485644,1,15/02/2022 12:44:45,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1166,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,73,203561,0.0-2.4-0.32,,1,1,3330,,,0.7791666666666667,,,,test,,f
75,1644925489063,15/02/2022 11:44:49,1644925489026,1,15/02/2022 12:44:49,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/blue.png,,,,image-keyboard-response,74,206945,0.0-2.4-2.32,,,1,3360,,1,0.7863013698630137,2.6584333333333334,,,test,,
76,1644925492467,15/02/2022 11:44:52,1644925492437,1,15/02/2022 12:44:52,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,945,/task/320432/9/asset/pear.jpg,,,j,image-keyboard-response,75,210356,0.0-2.4-0.33,,1,1,3390,,,0.7851351351351351,,,,test,,j
77,1644925495905,15/02/2022 11:44:55,1644925495874,1,15/02/2022 12:44:55,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,2311,/task/320432/9/asset/blue.png,,, ,image-keyboard-response,76,213794,0.0-2.4-2.33,,,1,3420,1,1,0.792,2.7725666666666666,,,test,, 
78,1644925499380,15/02/2022 11:44:59,1644925499346,1,15/02/2022 12:44:59,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,783,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,77,217265,0.0-2.4-0.34,,1,1,3450,,,0.7907894736842106,,,,test,,j
79,1644925502861,15/02/2022 11:45:02,1644925502836,1,15/02/2022 12:45:02,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/black.png,,,,image-keyboard-response,78,220756,0.0-2.4-2.34,,,1,3480,,1,0.7974025974025973,2.8886,,,test,,
80,1644925506395,15/02/2022 11:45:06,1644925506366,1,15/02/2022 12:45:06,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,980,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,79,224286,0.0-2.4-0.35,,1,1,3510,,,0.7961538461538462,,,,test,,f
81,1644925509963,15/02/2022 11:45:09,1644925509922,1,15/02/2022 12:45:09,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,793,/task/320432/9/asset/black.png,,, ,image-keyboard-response,80,227841,0.0-2.4-2.35,,,1,3540,1,1,0.8025316455696202,3.0067,,,test,, 
82,1644925513543,15/02/2022 11:45:13,1644925513511,1,15/02/2022 12:45:13,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1266,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,81,231431,0.0-2.4-0.36,,1,1,3570,,,0.8012499999999999,,,,test,,j
83,1644925517159,15/02/2022 11:45:17,1644925517124,1,15/02/2022 12:45:17,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1000,/task/320432/9/asset/black.png,,, ,image-keyboard-response,82,235043,0.0-2.4-2.36,,,1,3600,1,1,0.8074074074074075,3.126733333333333,,,test,, 
84,1644925520796,15/02/2022 11:45:20,1644925520768,1,15/02/2022 12:45:20,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1331,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,83,238688,0.0-2.4-0.37,,1,1,3630,,,0.8060975609756097,,,,test,,j
85,1644925524477,15/02/2022 11:45:24,1644925524446,1,15/02/2022 12:45:24,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1028,/task/320432/9/asset/black.png,,, ,image-keyboard-response,84,242366,0.0-2.4-2.37,,,1,3660,1,1,0.8120481927710844,3.2487666666666666,,,test,, 
86,1644925528172,15/02/2022 11:45:28,1644925528145,1,15/02/2022 12:45:28,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1019,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,85,246063,0.0-2.4-0.38,,1,1,3690,,,0.8107142857142856,,,,test,,f
87,1644925531906,15/02/2022 11:45:31,1644925531877,1,15/02/2022 12:45:31,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/black.png,,, ,image-keyboard-response,86,249797,0.0-2.4-2.38,,,,3720,1,,0.8011764705882353,3.3726166666666666,,,test,, 
88,1644925532004,15/02/2022 11:45:32,1644925531983,1,15/02/2022 12:45:31,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,87,249904,0.0-2.4-3.38-0.38,,,,,,,,,,,,,
89,1644925535786,15/02/2022 11:45:35,1644925535753,1,15/02/2022 12:45:35,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,665,/task/320432/9/asset/elephant.jpg,,,f,image-keyboard-response,88,253674,0.0-2.4-0.39,,,,3750,,,0.7827586206896551,,,,test,,f
90,1644925535890,15/02/2022 11:45:35,1644925535862,1,15/02/2022 12:45:35,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,89,253783,0.0-2.4-1.39-0.39,,,,,,,,,,,,,
91,1644925539705,15/02/2022 11:45:39,1644925539661,1,15/02/2022 12:45:39,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,914,/task/320432/9/asset/black.png,,, ,image-keyboard-response,90,257581,0.0-2.4-2.39,,,1,3780,1,1,0.7797752808988765,3.50235,,,test,, 
92,1644925543524,15/02/2022 11:45:43,1644925543484,1,15/02/2022 12:45:43,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1117,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,91,261404,0.0-2.5-0.40,,1,1,3810,,,0.7788888888888889,,,,test,,j
93,1644925547384,15/02/2022 11:45:47,1644925547343,1,15/02/2022 12:45:47,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,793,/task/320432/9/asset/black.png,,, ,image-keyboard-response,92,265260,0.0-2.5-2.40,,,1,3840,1,1,0.7846153846153847,3.6303833333333335,,,test,, 
94,1644925551271,15/02/2022 11:45:51,1644925551235,1,15/02/2022 12:45:51,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1200,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,93,269152,0.0-2.5-0.41,,1,1,3870,,,0.783695652173913,,,,test,,f
95,1644925555196,15/02/2022 11:45:55,1644925555162,1,15/02/2022 12:45:55,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/green.png,,,,image-keyboard-response,94,273080,0.0-2.5-2.41,,,1,3900,,1,0.789247311827957,3.760683333333333,,,test,,
96,1644925559162,15/02/2022 11:45:59,1644925559118,1,15/02/2022 12:45:59,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,980,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,95,277036,0.0-2.5-0.42,,1,1,3930,,,0.7882978723404255,,,,test,,f
97,1644925563135,15/02/2022 11:46:03,1644925563096,1,15/02/2022 12:46:03,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1055,/task/320432/9/asset/green.png,,, ,image-keyboard-response,96,281015,0.0-2.5-2.42,,,1,3960,1,1,0.7936842105263159,3.892933333333333,,,test,, 
98,1644925567143,15/02/2022 11:46:07,1644925567105,1,15/02/2022 12:46:07,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,977,/task/320432/9/asset/house.jpg,,,f,image-keyboard-response,97,285024,0.0-2.5-0.43,,1,1,3990,,,0.7927083333333332,,,,test,,f
99,1644925571190,15/02/2022 11:46:11,1644925571144,1,15/02/2022 12:46:11,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,650,/task/320432/9/asset/green.png,,, ,image-keyboard-response,98,289064,0.0-2.5-2.43,,,1,4020,1,1,0.797938144329897,4.027066666666666,,,test,, 
100,1644925575237,15/02/2022 11:46:15,1644925575207,1,15/02/2022 12:46:15,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,977,/task/320432/9/asset/comb.jpg,,,j,image-keyboard-response,99,293127,0.0-2.5-0.44,,1,1,4050,,,0.796938775510204,,,,test,,j
101,1644925579327,15/02/2022 11:46:19,1644925579295,1,15/02/2022 12:46:19,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,,/task/320432/9/asset/red.png,,,,image-keyboard-response,100,297215,0.0-2.5-2.44,,,1,4080,,1,0.8020202020202021,4.162916666666667,,,test,,
102,1644925583750,15/02/2022 11:46:23,1644925583418,1,15/02/2022 12:46:23,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,933,/task/320432/9/asset/glass.jpg,,,j,image-keyboard-response,101,301338,0.0-2.5-0.45,,1,1,4110,,,0.8009999999999999,,,,test,,j
103,1644925587607,15/02/2022 11:46:27,1644925587576,1,15/02/2022 12:46:27,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1045,/task/320432/9/asset/red.png,,, ,image-keyboard-response,102,305496,0.0-2.5-2.45,,,1,4140,1,1,0.805940594059406,4.300933333333333,,,test,, 
104,1644925591786,15/02/2022 11:46:31,1644925591762,1,15/02/2022 12:46:31,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,944,/task/320432/9/asset/key.jpg,,,j,image-keyboard-response,103,309681,0.0-2.5-0.46,,1,1,4170,,,0.8049019607843136,,,,test,,j
105,1644925596000,15/02/2022 11:46:36,1644925595979,1,15/02/2022 12:46:35,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,885,/task/320432/9/asset/red.png,,, ,image-keyboard-response,104,313897,0.0-2.5-2.46,,,1,4200,1,1,0.8097087378640777,4.4409833333333335,,,test,, 
106,1644925600251,15/02/2022 11:46:40,1644925600225,1,15/02/2022 12:46:40,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1453,/task/320432/9/asset/truck.jpg,,,f,image-keyboard-response,105,318145,0.0-2.5-0.47,,1,1,4230,,,0.8086538461538461,,,,test,,f
107,1644925604519,15/02/2022 11:46:44,1644925604500,1,15/02/2022 12:46:44,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,897,/task/320432/9/asset/red.png,,, ,image-keyboard-response,106,322419,0.0-2.5-2.47,,,1,4260,1,1,0.8133333333333334,4.583,,,test,, 
108,1644925608837,15/02/2022 11:46:48,1644925608801,1,15/02/2022 12:46:48,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,1223,/task/320432/9/asset/plane.jpg,,,f,image-keyboard-response,107,326722,0.0-2.6-0.48,,1,1,4290,,,0.8122641509433962,,,,test,,f
109,1644925613184,15/02/2022 11:46:53,1644925613140,1,15/02/2022 12:46:53,73265,15,task-2i7q,,19454414,BLIND,5774929,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 95.0,1280x800,1280x800,Part 1 completed,Basic Experiment_Dutch_Acc1,9,Part 1 completed,,Accuracy_level_1,919,/task/320432/9/asset/red.png,,, ,image-keyboard-response,108,331057,0.0-2.6-2.48,,,1,4320,1,1,0.8168224299065421,4.727,,,test,, 
