Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Internal Node ID,Correct,match,phase,correct_resp,prop_correct,accuracy_color_trial,minutes
12,1644943169255,15/02/2022 16:39:29,1644943169166,1,15/02/2022 17:39:29,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,11,22529,0.0-1.2-0.5,,,,,,,
13,1644943170787,15/02/2022 16:39:30,1644943170676,1,15/02/2022 17:39:30,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,570,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,12,24034,0.0-1.2-1.5,,,test,,0.5833333333333334,,0.16133333333333333
14,1644943170877,15/02/2022 16:39:30,1644943170781,1,15/02/2022 17:39:30,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,13,24144,0.0-1.3-0.6,,,,,,,
15,1644943172397,15/02/2022 16:39:32,1644943172287,1,15/02/2022 17:39:32,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,14,25650,0.0-1.3-1.6,,,test,,0.4375,,0.18818333333333334
16,1644943172596,15/02/2022 16:39:32,1644943172495,1,15/02/2022 17:39:32,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,15,25858,0.0-1.3-2.6-0.6,,,,,,,
17,1644943172709,15/02/2022 16:39:32,1644943172601,1,15/02/2022 17:39:32,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,16,25963,0.0-1.3-0.7,,,,,,,
18,1644943174208,15/02/2022 16:39:34,1644943174107,1,15/02/2022 17:39:34,73265,15,task-onds,,19468665,BLIND,5767766,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x820,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,449,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,17,27470,0.0-1.3-1.7,,,test,,0.38181818181818183,,0.21851666666666666
1,1644937101082,15/02/2022 14:58:21,1644937106233,1,15/02/2022 15:58:26,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,14062,,,,,instructions,0,14076,0.0-0.0,,,,,,,
2,1644937101183,15/02/2022 14:58:21,1644937106377,1,15/02/2022 15:58:26,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,14222,0.0-1.0-0.0,,,,,,,
3,1644937102676,15/02/2022 14:58:22,1644937107895,1,15/02/2022 15:58:27,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,645.5,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,2,15736,0.0-1.0-1.0,,,test,,-0.175,,0.027716666666666667
4,1644937102785,15/02/2022 14:58:22,1644937108014,1,15/02/2022 15:58:28,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,15858,0.0-1.0-0.1,,,,,,,
5,1644937104347,15/02/2022 14:58:24,1644937109527,1,15/02/2022 15:58:29,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,786.7000000011176,/task/320041/5/asset/truck.jpg,,,f,image-keyboard-response,4,17370,0.0-1.0-1.1,,,test,,-0.7,,0.05491666666666667
6,1644937104535,15/02/2022 14:58:24,1644937109642,1,15/02/2022 15:58:29,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,17486,0.0-1.1-0.2,,,,,,,
7,1644937105929,15/02/2022 14:58:25,1644937111149,1,15/02/2022 15:58:31,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,619.6000000014901,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,6,18994,0.0-1.1-1.2,,,test,,,,0.08195
8,1644937106035,15/02/2022 14:58:26,1644937111260,1,15/02/2022 15:58:31,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,19105,0.0-1.1-0.3,,,,,,,
9,1644937107555,15/02/2022 14:58:27,1644937112772,1,15/02/2022 15:58:32,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,548.6999999992549,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,8,20616,0.0-1.1-1.3,,,test,,1.05,,0.109
10,1644937107962,15/02/2022 14:58:27,1644937112983,1,15/02/2022 15:58:32,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,9,20828,0.0-1.1-2.3-0.3,,,,,,,
11,1644937107962,15/02/2022 14:58:27,1644937113088,1,15/02/2022 15:58:33,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,10,20933,0.0-1.2-0.4,,,,,,,
12,1644937109370,15/02/2022 14:58:29,1644937114597,1,15/02/2022 15:58:34,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,564.8000000007451,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,11,22441,0.0-1.2-1.4,,,test,,0.5599999999999999,,0.13941666666666666
13,1644937109477,15/02/2022 14:58:29,1644937114709,1,15/02/2022 15:58:34,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,22554,0.0-1.2-0.5,,,,,,,
14,1644937111009,15/02/2022 14:58:31,1644937116220,1,15/02/2022 15:58:36,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,732.9000000003725,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,13,24064,0.0-1.2-1.5,,,test,,0.5,,0.16646666666666668
15,1644937111119,15/02/2022 14:58:31,1644937116339,1,15/02/2022 15:58:36,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,14,24183,0.0-1.3-0.6,,,,,,,
16,1644937112665,15/02/2022 14:58:32,1644937117872,1,15/02/2022 15:58:37,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,552.7999999988824,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,15,25699,0.0-1.3-1.6,,,test,,0.4666666666666667,,0.194
17,1644937112760,15/02/2022 14:58:32,1644937117995,1,15/02/2022 15:58:37,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,16,25840,0.0-1.3-0.7,,,,,,,
18,1644937114279,15/02/2022 14:58:34,1644937119503,1,15/02/2022 15:58:39,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,17,27347,0.0-1.3-1.7,,,test,,0.38181818181818183,,0.22118333333333334
19,1644937114493,15/02/2022 14:58:34,1644937119717,1,15/02/2022 15:58:39,73265,15,task-onds,,19463497,BLIND,5768707,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Chromium OS 14324.80.0,Chrome 97.0.4692.102,1080x675,1620x786,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,18,27562,0.0-1.3-2.7-0.7,,,,,,,
1,1644935895085,15/02/2022 14:38:15,1644935861237,1,15/02/2022 15:37:41,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,13857.100000023842,,,,,instructions,0,13860,0.0-0.0,,,,,,,
2,1644935895167,15/02/2022 14:38:15,1644935861345,1,15/02/2022 15:37:41,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,13968,0.0-1.0-0.0,,,,,,,
3,1644935896683,15/02/2022 14:38:16,1644935862858,1,15/02/2022 15:37:42,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1029.199999988079,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,2,15480,0.0-1.0-1.0,,,test,,-0.175,,0.027016666666666668
4,1644935896782,15/02/2022 14:38:16,1644935862969,1,15/02/2022 15:37:42,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,15592,0.0-1.0-0.1,,,,,,,
5,1644935898293,15/02/2022 14:38:18,1644935864480,1,15/02/2022 15:37:44,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,532.6999999880791,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,4,17102,0.0-1.0-1.1,,,test,,-0.7,,0.05405
6,1644935898396,15/02/2022 14:38:18,1644935864586,1,15/02/2022 15:37:44,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,17209,0.0-1.1-0.2,,,,,,,
7,1644935899927,15/02/2022 14:38:19,1644935866098,1,15/02/2022 15:37:46,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,658.8000000119209,/task/320041/5/asset/house.jpg,,,f,image-keyboard-response,6,18721,0.0-1.1-1.2,,,test,,,,0.08101666666666667
8,1644935900028,15/02/2022 14:38:20,1644935866212,1,15/02/2022 15:37:46,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,7,18835,0.0-1.1-0.3,,,,,,,
9,1644935901552,15/02/2022 14:38:21,1644935867722,1,15/02/2022 15:37:47,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,681,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,8,20345,0.0-1.1-1.3,,,test,,1.05,,0.10808333333333334
10,1644935901752,15/02/2022 14:38:21,1644935867946,1,15/02/2022 15:37:47,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,9,20569,0.0-1.1-2.3-0.3,,,,,,,
11,1644935901896,15/02/2022 14:38:21,1644935868064,1,15/02/2022 15:37:48,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,10,20687,0.0-1.2-0.4,,,,,,,
12,1644935903383,15/02/2022 14:38:23,1644935869567,1,15/02/2022 15:37:49,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,798.8000000119209,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,11,22190,0.0-1.2-1.4,,,test,,0.5599999999999999,,0.13883333333333334
13,1644935903486,15/02/2022 14:38:23,1644935869685,1,15/02/2022 15:37:49,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,22308,0.0-1.2-0.5,,,,,,,
14,1644935904991,15/02/2022 14:38:24,1644935871190,1,15/02/2022 15:37:51,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,363.5,/task/320041/5/asset/pear.jpg,,,j,image-keyboard-response,13,23813,0.0-1.2-1.5,,,test,,0.5,,0.16588333333333333
15,1644935905108,15/02/2022 14:38:25,1644935871295,1,15/02/2022 15:37:51,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,14,23918,0.0-1.3-0.6,,,,,,,
16,1644935906616,15/02/2022 14:38:26,1644935872799,1,15/02/2022 15:37:52,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,630,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,15,25422,0.0-1.3-1.6,,,test,,0.4666666666666667,,0.1927
17,1644935906733,15/02/2022 14:38:26,1644935872915,1,15/02/2022 15:37:52,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,16,25538,0.0-1.3-0.7,,,,,,,
18,1644935908250,15/02/2022 14:38:28,1644935874431,1,15/02/2022 15:37:54,73265,15,task-onds,,19462165,BLIND,5769167,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,436.89999997615814,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,17,27054,0.0-1.3-1.7,,,test,,0.4454545454545455,,0.2199
1,1644933892032,15/02/2022 14:04:52,1644933893652,1,15/02/2022 15:04:53,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,43130.19999999553,,,,,instructions,0,43142,0.0-0.0,,,,,,,
2,1644933892127,15/02/2022 14:04:52,1644933893771,1,15/02/2022 15:04:53,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,1,43262,0.0-1.0-0.0,,,,,,,
3,1644933893548,15/02/2022 14:04:53,1644933895286,1,15/02/2022 15:04:55,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1146.7000000029802,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,2,44776,0.0-1.0-1.0,,,test,,-0.175,,0.02723333333333333
4,1644933893657,15/02/2022 14:04:53,1644933895400,1,15/02/2022 15:04:55,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,3,44891,0.0-1.0-0.1,,,,,,,
5,1644933895176,15/02/2022 14:04:55,1644933896910,1,15/02/2022 15:04:56,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,1050.8999999985099,/task/320041/5/asset/glass.jpg,,,j,image-keyboard-response,4,46400,0.0-1.0-1.1,,,test,,-0.7,,0.0543
6,1644933895270,15/02/2022 14:04:55,1644933897020,1,15/02/2022 15:04:57,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,5,46511,0.0-1.1-0.2,,,,,,,
7,1644933896785,15/02/2022 14:04:56,1644933898541,1,15/02/2022 15:04:58,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,/task/320041/5/asset/key.png,,,j,image-keyboard-response,6,48031,0.0-1.1-1.2,,,test,,,,0.08146666666666667
8,1644933897005,15/02/2022 14:04:57,1644933898748,1,15/02/2022 15:04:58,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<span style=""color:red;font-size:50px;font-weight: bold;"">FOUT!</span>",,,,html-keyboard-response,7,48239,0.0-1.1-2.2-0.2,,,,,,,
9,1644933897113,15/02/2022 14:04:57,1644933898861,1,15/02/2022 15:04:58,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,8,48351,0.0-1.1-0.3,,,,,,,
10,1644933898634,15/02/2022 14:04:58,1644933900375,1,15/02/2022 15:05:00,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,747.5999999940395,/task/320041/5/asset/elephant.jpg,,,f,image-keyboard-response,9,49866,0.0-1.1-1.3,,,test,,0.7000000000000001,,0.11205
11,1644933898832,15/02/2022 14:04:58,1644933900485,1,15/02/2022 15:05:00,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,10,49975,0.0-1.2-0.4,,,,,,,
12,1644933900243,15/02/2022 14:05:00,1644933902002,1,15/02/2022 15:05:02,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,677.3999999985099,/task/320041/5/asset/comb.jpg,,,j,image-keyboard-response,11,51492,0.0-1.2-1.4,,,test,,0.5599999999999999,,0.13916666666666666
13,1644933900369,15/02/2022 14:05:00,1644933902114,1,15/02/2022 15:05:02,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,,"<div style=""font-size:60px;"">  </div>",,,,html-keyboard-response,12,51605,0.0-1.2-0.5,,,,,,,
14,1644933901882,15/02/2022 14:05:01,1644933903635,1,15/02/2022 15:05:03,73265,15,task-onds,,19460518,BLIND,5767435,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x746,Part 1 completed,Pics_Only_Dutch,5,Part 1 completed,,Accuracy_level_1,462.79999999701977,/task/320041/5/asset/plane.jpg,,,f,image-keyboard-response,13,53125,0.0-1.2-1.5,,,test,,0.39999999999999997,,0.16638333333333333
