Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,timelimit,reset,
97,1645113053965,17/02/2022 15:50:53,1645113053971,1,17/02/2022 16:50:53,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,21,24,5,end,Zone1,timelimit_screen,249.89999999996508,,,,,0,1,0,,,1,,1,demonstration,7000,250,
98,1645113061953,17/02/2022 15:51:01,1645113061964,1,17/02/2022 16:51:01,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,28,25,1,Screen 1,Zone1,timelimit_screen,7992.552000000025,,,,,0,1,0,,,1,,1,demonstration,8000,250,
99,1645113062266,17/02/2022 15:51:02,1645113062269,1,17/02/2022 16:51:02,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,28,25,2,Screen 2,advancementZone,response_keyboard_single,296.69999998807907,,,spacebar,1,0,1,0,,,,,1,demonstration,8000,250,
100,1645113063250,17/02/2022 15:51:03,1645113063263,1,17/02/2022 16:51:03,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,28,25,3,Screen 3,advancementZone,timelimit_screen,999.3239999999641,,,,,0,1,0,,,1,,1,demonstration,8000,250,
101,1645113063500,17/02/2022 15:51:03,1645113063513,1,17/02/2022 16:51:03,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,28,25,5,end,Zone1,timelimit_screen,249.88099999999395,,,,,0,1,0,,,1,,1,demonstration,8000,250,
102,1645113069489,17/02/2022 15:51:09,1645113069507,1,17/02/2022 16:51:09,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,37,26,1,Screen 1,Zone1,timelimit_screen,5994.315999999992,,,,,0,1,0,,,1,,1,demonstration,6000,250,
103,1645113069833,17/02/2022 15:51:09,1645113069844,1,17/02/2022 16:51:09,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,37,26,2,Screen 2,advancementZone,response_keyboard_single,328.5,,,spacebar,1,0,1,0,,,,,1,demonstration,6000,250,
104,1645113070831,17/02/2022 15:51:10,1645113070839,1,17/02/2022 16:51:10,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,37,26,3,Screen 3,advancementZone,timelimit_screen,998.7110000000102,,,,,0,1,0,,,1,,1,demonstration,6000,250,
105,1645113071080,17/02/2022 15:51:11,1645113071089,1,17/02/2022 16:51:11,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,37,26,5,end,Zone1,timelimit_screen,250.14400000002934,,,,,0,1,0,,,1,,1,demonstration,6000,250,
106,1645113081083,17/02/2022 15:51:21,1645113081097,1,17/02/2022 16:51:21,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,27,1,Screen 1,Zone1,timelimit_screen,10007.021999999997,,,,,0,1,0,,,1,,1,demonstration,10000,250,
107,1645113081375,17/02/2022 15:51:21,1645113081385,1,17/02/2022 16:51:21,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,27,2,Screen 2,advancementZone,response_keyboard_single,278.7999999523163,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
108,1645113082365,17/02/2022 15:51:22,1645113082378,1,17/02/2022 16:51:22,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,27,3,Screen 3,advancementZone,timelimit_screen,998.6170000000275,,,,,0,1,0,,,1,,1,demonstration,10000,250,
109,1645113082626,17/02/2022 15:51:22,1645113082628,1,17/02/2022 16:51:22,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,10,27,5,end,Zone1,timelimit_screen,250.24099999997998,,,,,0,1,0,,,1,,1,demonstration,10000,250,
110,1645113088604,17/02/2022 15:51:28,1645113088621,1,17/02/2022 16:51:28,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,27,28,1,Screen 1,Zone1,timelimit_screen,5994.44299999997,,,,,0,1,0,,,1,,1,demonstration,6000,250,
111,1645113089057,17/02/2022 15:51:29,1645113089000,1,17/02/2022 16:51:29,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,27,28,2,Screen 2,advancementZone,response_keyboard_single,370.7999999523163,,,spacebar,1,0,1,0,,,,,1,demonstration,6000,250,
112,1645113089995,17/02/2022 15:51:29,1645113089986,1,17/02/2022 16:51:29,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,27,28,3,Screen 3,advancementZone,timelimit_screen,999.1049999999814,,,,,0,1,0,,,1,,1,demonstration,6000,250,
113,1645113090228,17/02/2022 15:51:30,1645113090236,1,17/02/2022 16:51:30,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,27,28,5,end,Zone1,timelimit_screen,249.76900000002934,,,,,0,1,0,,,1,,1,demonstration,6000,250,
114,1645113094219,17/02/2022 15:51:34,1645113094232,1,17/02/2022 16:51:34,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,29,1,Screen 1,Zone1,timelimit_screen,3996.268999999971,,,,,0,1,0,,,1,,1,demonstration,4000,250,
115,1645113094619,17/02/2022 15:51:34,1645113094624,1,17/02/2022 16:51:34,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,29,2,Screen 2,advancementZone,response_keyboard_single,383.39999997615814,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
116,1645113095607,17/02/2022 15:51:35,1645113095614,1,17/02/2022 16:51:35,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,29,3,Screen 3,advancementZone,timelimit_screen,999.1530000000494,,,,,0,1,0,,,1,,1,demonstration,4000,250,
117,1645113095844,17/02/2022 15:51:35,1645113095864,1,17/02/2022 16:51:35,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,4,29,5,end,Zone1,timelimit_screen,249.77599999995437,,,,,0,1,0,,,1,,1,demonstration,4000,250,
118,1645113104871,17/02/2022 15:51:44,1645113104872,1,17/02/2022 16:51:44,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,19,30,1,Screen 1,Zone1,timelimit_screen,9008.287000000011,,,,,0,1,0,,,1,,1,demonstration,9000,250,
119,1645113105186,17/02/2022 15:51:45,1645113105194,1,17/02/2022 16:51:45,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,19,30,2,Screen 2,advancementZone,response_keyboard_single,313.19999998807907,,,spacebar,1,0,1,0,,,,,1,demonstration,9000,250,
120,1645113106171,17/02/2022 15:51:46,1645113106187,1,17/02/2022 16:51:46,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,19,30,3,Screen 3,advancementZone,timelimit_screen,998.6990000000224,,,,,0,1,0,,,1,,1,demonstration,9000,250,
121,1645113106421,17/02/2022 15:51:46,1645113106437,1,17/02/2022 16:51:46,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,19,30,5,end,Zone1,timelimit_screen,250.18399999995017,,,,,0,1,0,,,1,,1,demonstration,9000,250,
122,1645113116440,17/02/2022 15:51:56,1645113116445,1,17/02/2022 16:51:56,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,20,31,1,Screen 1,Zone1,timelimit_screen,10007.347000000009,,,,,0,1,0,,,1,,1,demonstration,10000,250,
123,1645113116762,17/02/2022 15:51:56,1645113116776,1,17/02/2022 16:51:56,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,20,31,2,Screen 2,advancementZone,response_keyboard_single,320.69999998807907,,,spacebar,1,0,1,0,,,,,1,demonstration,10000,250,
124,1645113117762,17/02/2022 15:51:57,1645113117761,1,17/02/2022 16:51:57,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,20,31,3,Screen 3,advancementZone,timelimit_screen,999.0729999999749,,,,,0,1,0,,,1,,1,demonstration,10000,250,
125,1645113118002,17/02/2022 15:51:58,1645113118010,1,17/02/2022 16:51:58,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,20,31,5,end,Zone1,timelimit_screen,249.7510000000475,,,,,0,1,0,,,1,,1,demonstration,10000,250,
126,1645113123003,17/02/2022 15:52:03,1645113123006,1,17/02/2022 16:52:03,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,32,1,Screen 1,Zone1,timelimit_screen,4995.405999999959,,,,,0,1,0,,,1,,1,demonstration,5000,250,
127,1645113123503,17/02/2022 15:52:03,1645113123516,1,17/02/2022 16:52:03,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,32,2,Screen 2,advancementZone,response_keyboard_single,502.10000002384186,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
128,1645113124495,17/02/2022 15:52:04,1645113124504,1,17/02/2022 16:52:04,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,32,3,Screen 3,advancementZone,timelimit_screen,999.2430000000168,,,,,0,1,0,,,1,,1,demonstration,5000,250,
129,1645113124745,17/02/2022 15:52:04,1645113124753,1,17/02/2022 16:52:04,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,6,32,5,end,Zone1,timelimit_screen,249.37699999997858,,,,,0,1,0,,,1,,1,demonstration,5000,250,
130,1645113128747,17/02/2022 15:52:08,1645113128750,1,17/02/2022 16:52:08,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,33,1,Screen 1,Zone1,timelimit_screen,3996.722999999998,,,,,0,1,0,,,1,,1,demonstration,4000,250,
131,1645113129184,17/02/2022 15:52:09,1645113129181,1,17/02/2022 16:52:09,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,33,2,Screen 2,advancementZone,response_keyboard_single,422.19999998807907,,,spacebar,1,0,1,0,,,,,1,demonstration,4000,250,
132,1645113130152,17/02/2022 15:52:10,1645113130165,1,17/02/2022 16:52:10,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,33,3,Screen 3,advancementZone,timelimit_screen,999.335000000021,,,,,0,1,0,,,1,,1,demonstration,4000,250,
133,1645113130408,17/02/2022 15:52:10,1645113130415,1,17/02/2022 16:52:10,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,34,33,5,end,Zone1,timelimit_screen,249.7369999999646,,,,,0,1,0,,,1,,1,demonstration,4000,250,
134,1645113132408,17/02/2022 15:52:12,1645113132413,1,17/02/2022 16:52:12,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,12,34,1,Screen 1,Zone1,timelimit_screen,1998.1620000000112,,,,,0,1,0,,,1,,1,demonstration,2000,250,
135,1645113132830,17/02/2022 15:52:12,1645113132838,1,17/02/2022 16:52:12,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,12,34,2,Screen 2,advancementZone,response_keyboard_single,416.30000001192093,,,spacebar,1,0,1,0,,,,,1,demonstration,2000,250,
136,1645113133817,17/02/2022 15:52:13,1645113133829,1,17/02/2022 16:52:13,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,12,34,3,Screen 3,advancementZone,timelimit_screen,999.1039999999921,,,,,0,1,0,,,1,,1,demonstration,2000,250,
137,1645113134065,17/02/2022 15:52:14,1645113134078,1,17/02/2022 16:52:14,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,12,34,5,end,Zone1,timelimit_screen,249.3759999999893,,,,,0,1,0,,,1,,1,demonstration,2000,250,
138,1645113141066,17/02/2022 15:52:21,1645113141072,1,17/02/2022 16:52:21,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,41,35,1,Screen 1,Zone1,timelimit_screen,6993.920000000042,,,,,0,1,0,,,1,,1,demonstration,7000,250,
139,1645113141410,17/02/2022 15:52:21,1645113141425,1,17/02/2022 16:52:21,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,41,35,2,Screen 2,advancementZone,response_keyboard_single,343.30000001192093,,,spacebar,1,0,1,0,,,,,1,demonstration,7000,250,
140,1645113142418,17/02/2022 15:52:22,1645113142421,1,17/02/2022 16:52:22,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,41,35,3,Screen 3,advancementZone,timelimit_screen,999.1399999999558,,,,,0,1,0,,,1,,1,demonstration,7000,250,
141,1645113142660,17/02/2022 15:52:22,1645113142670,1,17/02/2022 16:52:22,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,41,35,5,end,Zone1,timelimit_screen,249.31500000000233,,,,,0,1,0,,,1,,1,demonstration,7000,250,
142,1645113147653,17/02/2022 15:52:27,1645113147662,1,17/02/2022 16:52:27,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,26,36,1,Screen 1,Zone1,timelimit_screen,4995.4370000000345,,,,,0,1,0,,,1,,1,demonstration,5000,250,
143,1645113148012,17/02/2022 15:52:28,1645113148018,1,17/02/2022 16:52:28,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,26,36,2,Screen 2,advancementZone,response_keyboard_single,347.30000001192093,,,spacebar,1,0,1,0,,,,,1,demonstration,5000,250,
144,1645113148997,17/02/2022 15:52:28,1645113149010,1,17/02/2022 16:52:29,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,26,36,3,Screen 3,advancementZone,timelimit_screen,999.0770000000484,,,,,0,1,0,,,1,,1,demonstration,5000,250,
145,1645113149246,17/02/2022 15:52:29,1645113149260,1,17/02/2022 16:52:29,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,26,36,5,end,Zone1,timelimit_screen,249.7399999999907,,,,,0,1,0,,,1,,1,demonstration,5000,250,
146,1645113156251,17/02/2022 15:52:36,1645113156254,1,17/02/2022 16:52:36,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,11,37,1,Screen 1,Zone1,timelimit_screen,6993.587999999989,,,,,0,1,0,,,1,,1,demonstration,7000,250,
147,1645113157267,17/02/2022 15:52:37,1645113157278,1,17/02/2022 16:52:37,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,11,37,2,Screen 2,advancementZone,response_keyboard_single,1014.8000000119209,,,spacebar,1,0,1,0,,,,,1,demonstration,7000,250,
148,1645113158251,17/02/2022 15:52:38,1645113158269,1,17/02/2022 16:52:38,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,11,37,3,Screen 3,advancementZone,timelimit_screen,999.5190000000293,,,,,0,1,0,,,1,,1,demonstration,7000,250,
149,1645113158517,17/02/2022 15:52:38,1645113158519,1,17/02/2022 16:52:38,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,11,37,5,end,Zone1,timelimit_screen,249.73599999997532,,,,,0,1,0,,,1,,1,demonstration,7000,250,
150,1645113161509,17/02/2022 15:52:41,1645113161516,1,17/02/2022 16:52:41,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,15,38,1,Screen 1,Zone1,timelimit_screen,2997.195000000007,,,,,0,1,0,,,1,,1,demonstration,3000,250,
151,1645113161868,17/02/2022 15:52:41,1645113161871,1,17/02/2022 16:52:41,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,15,38,2,Screen 2,advancementZone,response_keyboard_single,346.60000002384186,,,spacebar,1,0,1,0,,,,,1,demonstration,3000,250,
152,1645113162853,17/02/2022 15:52:42,1645113162864,1,17/02/2022 16:52:42,73265,15,task-6xhv,,19540663,BLIND,5788569,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.50,1280x720,1280x601,Part 1 completed,PVT-2,9,Part 1 completed,,Accuracy_level_1,Spreadsheet1,Spreadsheet1,15,38,3,Screen 3,advancementZone,timelimit_screen,999.164999999979,,,,,0,1,0,,,1,,1,demonstration,3000,250,
